job_skill_id,job_id,skill_id,requirement_level
14052,7636,33,Required
14053,7768,25,Nice-to-have
14054,7766,20,Nice-to-have
14055,7716,22,Required
14056,7716,25,Nice-to-have
14057,7584,22,Required
14058,7584,25,Required
14059,7739,25,Required
14060,8923,6,Nice-to-have
14061,7725,24,Nice-to-have
14062,7725,13,Required
14063,7753,25,Nice-to-have
14064,7753,22,Required
14065,8904,6,Required
14066,7791,34,Required
14067,7791,17,Preferred
14068,7791,19,Nice-to-have
14069,7722,14,Required
14070,7722,12,Nice-to-have
14071,7722,25,Preferred
14072,7700,35,Nice-to-have
14073,7700,33,Nice-to-have
14074,7546,35,Preferred
14075,7546,33,Required
14076,7702,35,Nice-to-have
14077,7702,33,Preferred
14078,7599,26,Required
14079,7658,35,Nice-to-have
14080,7658,33,Nice-to-have
14081,7600,35,Nice-to-have
14082,7600,33,Preferred
14083,7792,31,Required
14084,7792,19,Nice-to-have
14085,7508,26,Preferred
14086,7774,20,Required
14087,7726,21,Preferred
14088,7659,34,Required
14089,7659,24,Required
14090,7626,35,Required
14091,7626,33,Required
14092,7547,34,Preferred
14093,7547,24,Preferred
14094,7793,12,Required
14095,7793,25,Required
14096,7598,35,Preferred
14097,7598,33,Required
14098,7701,35,Required
14099,7701,33,Nice-to-have
14100,7586,20,Required
14101,7704,35,Preferred
14102,7704,33,Preferred
14103,7574,26,Required
14104,7548,20,Preferred
14105,8893,13,Required
14106,7673,26,Preferred
14107,8860,13,Required
14108,8878,35,Required
14109,7644,8,Preferred
14110,7644,25,Preferred
14111,7643,33,Required
14112,7751,19,Nice-to-have
14113,7751,18,Nice-to-have
14114,7751,24,Nice-to-have
14115,7728,29,Preferred
14116,7799,17,Nice-to-have
14117,7799,33,Nice-to-have
14118,7674,25,Preferred
14119,7776,26,Nice-to-have
14120,7727,32,Nice-to-have
14121,7675,13,Required
14122,8957,8,Preferred
14123,7810,8,Required
14124,7724,12,Required
14125,7724,3,Preferred
14126,7724,9,Nice-to-have
14127,7807,25,Preferred
14128,7823,31,Nice-to-have
14129,8885,35,Preferred
14130,8885,34,Nice-to-have
14131,8885,17,Required
14132,7754,31,Nice-to-have
14133,7754,19,Nice-to-have
14134,7798,25,Nice-to-have
14135,7822,17,Preferred
14136,7822,35,Required
14137,8938,35,Preferred
14138,8938,17,Nice-to-have
14139,8938,5,Preferred
14140,8909,22,Required
14141,8909,20,Preferred
14142,7780,14,Preferred
14143,7780,1,Nice-to-have
14144,7780,23,Preferred
14145,7809,19,Preferred
14146,7820,34,Preferred
14147,7820,24,Nice-to-have
14148,7821,31,Nice-to-have
14149,7825,14,Nice-to-have
14150,7825,1,Required
14151,7825,23,Required
14152,7824,20,Preferred
14153,7756,31,Nice-to-have
14154,8958,8,Preferred
14155,7730,22,Preferred
14156,8913,19,Required
14157,8913,25,Preferred
14158,7782,18,Nice-to-have
14159,8961,8,Required
14160,7803,34,Preferred
14161,7803,24,Required
14162,8888,8,Nice-to-have
14163,8933,21,Preferred
14164,8854,25,Required
14165,7677,14,Preferred
14166,7677,1,Nice-to-have
14167,7677,23,Required
14168,7733,8,Preferred
14169,7733,20,Preferred
14170,7811,26,Preferred
14171,7811,17,Preferred
14172,7811,25,Preferred
14173,8935,22,Preferred
14174,8935,25,Required
14175,7757,22,Preferred
14176,7757,25,Preferred
14177,8862,34,Preferred
14178,8862,24,Preferred
14179,7775,8,Nice-to-have
14180,7681,14,Preferred
14181,7681,1,Nice-to-have
14182,7681,23,Required
14183,7805,17,Required
14184,7805,16,Nice-to-have
14185,7805,26,Nice-to-have
14186,7760,4,Preferred
14187,7760,28,Nice-to-have
14188,7802,22,Preferred
14189,7802,33,Preferred
14190,7755,25,Preferred
14191,7783,25,Preferred
14192,8920,19,Nice-to-have
14193,7815,20,Preferred
14194,7827,21,Nice-to-have
14195,7827,12,Preferred
14196,8876,13,Preferred
14197,24,22,Preferred
14198,24,25,Required
14199,7829,14,Required
14200,7829,1,Preferred
14201,7829,23,Preferred
14202,7808,6,Preferred
14203,7808,7,Preferred
14204,7680,6,Preferred
14205,7680,7,Nice-to-have
14206,8881,35,Required
14207,8881,33,Nice-to-have
14208,7679,6,Preferred
14209,7679,7,Nice-to-have
14210,8879,35,Required
14211,8879,33,Preferred
14212,8898,8,Preferred
14213,8898,25,Required
14214,8924,35,Preferred
14215,8924,33,Preferred
14216,8894,22,Nice-to-have
14217,8894,25,Required
14218,8940,35,Required
14219,8940,33,Required
14220,8953,22,Nice-to-have
14221,8953,25,Nice-to-have
14222,7806,18,Nice-to-have
14223,7762,22,Preferred
14224,8880,35,Nice-to-have
14225,8880,33,Required
14226,8863,22,Preferred
14227,8863,25,Preferred
14228,8883,35,Required
14229,8883,33,Preferred
14230,7729,32,Required
14231,8914,35,Required
14232,8914,33,Nice-to-have
14233,7830,14,Nice-to-have
14234,7830,1,Preferred
14235,7830,23,Preferred
14236,8905,35,Nice-to-have
14237,8905,33,Nice-to-have
14238,7794,32,Preferred
14239,8941,22,Required
14240,8941,25,Nice-to-have
14241,8882,35,Required
14242,8882,33,Required
14243,8895,35,Required
14244,8895,33,Nice-to-have
14245,7818,6,Preferred
14246,7818,7,Required
14247,7764,22,Required
14248,8884,35,Required
14249,8884,33,Required
14250,7816,32,Preferred
14251,7816,9,Preferred
14252,7800,20,Required
14253,7777,6,Preferred
14254,7777,7,Required
14255,7761,6,Preferred
14256,7761,7,Nice-to-have
14257,8952,22,Preferred
14258,8952,25,Nice-to-have
14259,7819,6,Required
14260,7819,7,Preferred
14261,7781,22,Nice-to-have
14262,7781,25,Nice-to-have
14263,7831,8,Preferred
14264,7831,25,Preferred
14265,7831,19,Required
14266,7778,22,Required
14267,7778,25,Required
14268,8906,27,Required
14269,8906,33,Required
14270,8926,20,Preferred
14271,8873,26,Preferred
14272,8903,26,Nice-to-have
14273,8865,13,Nice-to-have
14274,8912,13,Nice-to-have
14275,7732,19,Nice-to-have
14276,7732,34,Nice-to-have
14277,8902,21,Nice-to-have
14278,8956,19,Required
14279,8956,34,Preferred
14280,8907,27,Required
14281,8907,33,Nice-to-have
14282,8911,13,Preferred
14283,7731,35,Required
14284,7731,33,Required
14285,8897,13,Required
14286,8925,27,Required
14287,8925,33,Preferred
14288,7763,22,Required
14289,7812,28,Preferred
14290,7812,29,Nice-to-have
14291,7812,30,Preferred
14292,7801,32,Nice-to-have
14293,7785,31,Required
14294,7785,26,Preferred
14295,7813,28,Required
14296,7813,34,Required
14297,8916,28,Preferred
14298,8916,29,Required
14299,8916,30,Required
14300,8866,13,Required
14301,7676,23,Required
14302,8928,31,Nice-to-have
14303,8928,19,Required
14304,8910,20,Preferred
14305,8896,27,Required
14306,8896,33,Nice-to-have
14307,8864,23,Preferred
14308,8955,13,Nice-to-have
14309,8908,24,Nice-to-have
14310,8908,28,Nice-to-have
14311,8908,4,Required
14312,7795,25,Nice-to-have
14313,7779,22,Preferred
14314,7779,25,Preferred
14315,8867,13,Required
14316,8954,32,Preferred
14317,7832,25,Required
14318,8939,19,Required
14319,8939,34,Required
14320,8927,13,Preferred
14321,7814,35,Preferred
14322,7814,33,Preferred
14323,8922,22,Nice-to-have
14324,8922,2,Required
14325,7523,19,Preferred
14326,7523,31,Nice-to-have
14327,7786,8,Nice-to-have
14328,7786,25,Required
14329,7786,19,Nice-to-have
14330,8886,14,Nice-to-have
14331,8886,12,Preferred
14332,8886,25,Preferred
14333,8959,35,Preferred
14334,8959,33,Preferred
14335,8932,8,Nice-to-have
14336,8932,25,Required
14337,8868,31,Preferred
14338,8868,19,Nice-to-have
14339,7796,31,Required
14340,8960,35,Preferred
14341,8960,33,Nice-to-have
14342,8947,35,Nice-to-have
14343,8947,33,Required
14344,8870,35,Preferred
14345,8870,33,Required
14346,8874,14,Preferred
14347,8874,12,Nice-to-have
14348,8874,25,Preferred
14349,8915,20,Preferred
14350,8931,35,Preferred
14351,8931,33,Nice-to-have
14352,8918,6,Required
14353,8918,7,Preferred
14354,8942,13,Required
14355,7833,22,Nice-to-have
14356,8869,25,Nice-to-have
14357,8944,25,Nice-to-have
14358,8943,13,Required
14359,8917,25,Preferred
14360,8946,25,Required
14361,8945,20,Preferred
14362,8930,32,Preferred
14363,8929,20,Preferred
14364,8899,20,Required
14365,8951,35,Preferred
14366,8951,33,Required
14367,8887,25,Required
14368,8962,25,Required
14369,8936,20,Preferred
14370,8890,25,Preferred
14371,8875,35,Preferred
14372,8875,33,Required
14373,7834,30,Required
14374,7834,1,Nice-to-have
14375,7834,6,Preferred
14376,7838,26,Preferred
14377,7784,25,Required
14378,7784,22,Nice-to-have
14379,7804,19,Preferred
14380,7804,34,Nice-to-have
14381,8950,25,Required
14382,7734,22,Preferred
14383,7734,25,Preferred
14384,8919,35,Required
14385,8919,33,Required
14386,8968,22,Preferred
14387,8968,25,Required
14388,7826,25,Nice-to-have
14389,7797,22,Required
14390,8949,2,Nice-to-have
14391,8949,1,Preferred
14392,8949,25,Preferred
14393,7678,21,Required
14394,8934,35,Required
14395,8934,33,Nice-to-have
14396,7828,20,Required
14397,7759,35,Nice-to-have
14398,7759,33,Required
14399,7758,35,Required
14400,7758,33,Nice-to-have
14401,7765,8,Required
14402,8969,35,Preferred
14403,8969,33,Nice-to-have
14404,8965,25,Preferred
14405,8967,32,Required
14406,8963,13,Nice-to-have
14407,8964,8,Required
14408,8964,25,Preferred
14409,7835,31,Preferred
14410,7817,22,Required
14411,8889,14,Preferred
14412,8889,12,Preferred
14413,8889,25,Preferred
14414,7837,19,Preferred
14415,7837,34,Preferred
14416,8901,13,Preferred
14417,8900,14,Preferred
14418,8900,12,Preferred
14419,8900,25,Nice-to-have
14420,8966,8,Preferred
14421,8966,25,Required
14422,8891,35,Nice-to-have
14423,8891,33,Preferred
14424,7836,34,Nice-to-have
14425,8877,13,Required
14426,8948,28,Nice-to-have
14427,8948,29,Preferred
14428,8948,30,Preferred
14429,8921,26,Preferred
14430,7877,20,Preferred
14431,7868,34,Preferred
14432,7868,24,Nice-to-have
14433,8985,19,Nice-to-have
14434,8985,34,Required
14435,7882,20,Preferred
14436,7848,28,Nice-to-have
14437,7848,29,Preferred
14438,7848,30,Nice-to-have
14439,7840,35,Required
14440,7840,33,Required
14441,7849,25,Preferred
14442,7865,25,Required
14443,7864,22,Nice-to-have
14444,7864,25,Nice-to-have
14445,7841,35,Preferred
14446,7841,33,Preferred
14447,8989,9,Required
14448,8989,25,Nice-to-have
14449,8989,34,Required
14450,7867,34,Nice-to-have
14451,7867,24,Preferred
14452,7862,20,Nice-to-have
14453,7866,25,Required
14454,7860,34,Required
14455,7860,24,Preferred
14456,7875,35,Required
14457,7875,33,Nice-to-have
14458,7856,13,Required
14459,7843,20,Nice-to-have
14460,7847,25,Nice-to-have
14461,7857,31,Nice-to-have
14462,7857,19,Nice-to-have
14463,7870,20,Preferred
14464,7876,20,Preferred
14465,8974,19,Required
14466,8974,34,Required
14467,8990,26,Required
14468,7850,13,Required
14469,8982,9,Required
14470,8982,25,Required
14471,8982,34,Required
14472,7879,34,Required
14473,7879,24,Preferred
14474,7881,26,Required
14475,7880,20,Nice-to-have
14476,8973,35,Required
14477,7854,34,Preferred
14478,7854,24,Preferred
14479,8984,22,Required
14480,7872,35,Preferred
14481,7872,33,Nice-to-have
14482,7839,31,Required
14483,7839,19,Nice-to-have
14484,8975,9,Nice-to-have
14485,8975,25,Preferred
14486,8975,34,Nice-to-have
14487,8971,20,Nice-to-have
14488,8983,19,Preferred
14489,8983,34,Nice-to-have
14490,8988,25,Required
14491,8980,22,Required
14492,7858,4,Preferred
14493,7858,28,Nice-to-have
14494,8979,35,Nice-to-have
14495,8979,33,Nice-to-have
14496,8978,22,Preferred
14497,8978,25,Required
14498,7855,8,Preferred
14499,7855,25,Preferred
14500,7878,20,Nice-to-have
14501,7861,20,Required
14502,8987,24,Preferred
14503,8987,34,Preferred
14504,7869,13,Preferred
14505,7846,35,Preferred
14506,7846,33,Required
14507,7852,35,Preferred
14508,7852,33,Nice-to-have
14509,7844,34,Nice-to-have
14510,7844,24,Preferred
14511,7874,8,Required
14512,7874,22,Preferred
14513,8991,31,Required
14514,7886,21,Nice-to-have
14515,8981,35,Required
14516,7883,21,Preferred
14517,7887,34,Preferred
14518,7887,24,Preferred
14519,7863,20,Preferred
14520,7845,20,Nice-to-have
14521,7859,34,Required
14522,7859,24,Preferred
14523,7871,35,Required
14524,7871,33,Required
14525,7873,31,Nice-to-have
14526,7873,19,Nice-to-have
14527,8977,21,Preferred
14528,7885,22,Nice-to-have
14529,7885,25,Required
14530,7884,31,Preferred
14531,7853,8,Required
14532,7853,25,Nice-to-have
14533,8986,34,Nice-to-have
14534,8986,17,Preferred
14535,7851,20,Required
14536,7842,35,Preferred
14537,7842,33,Required
14538,8970,22,Preferred
14539,8972,34,Required
14540,8972,24,Preferred
14541,8976,7,Preferred
14542,8976,35,Required
14543,8976,17,Required
14544,7892,26,Nice-to-have
14545,7909,35,Required
14546,7909,33,Required
14547,7891,13,Preferred
14548,7910,21,Nice-to-have
14549,7889,25,Nice-to-have
14550,9047,31,Nice-to-have
14551,9047,12,Required
14552,7893,25,Nice-to-have
14553,7890,25,Preferred
14554,7888,35,Required
14555,7888,33,Preferred
14556,9049,19,Required
14557,9068,19,Preferred
14558,8993,22,Required
14559,8993,25,Preferred
14560,9067,19,Required
14561,9000,19,Required
14562,9026,27,Required
14563,9008,19,Preferred
14564,9025,19,Preferred
14565,9104,25,Nice-to-have
14566,9082,19,Nice-to-have
14567,8998,35,Nice-to-have
14568,8998,33,Preferred
14569,8995,28,Required
14570,8995,29,Preferred
14571,8995,30,Required
14572,8997,28,Required
14573,8997,29,Required
14574,8997,30,Nice-to-have
14575,9009,19,Required
14576,9048,19,Required
14577,9010,19,Nice-to-have
14578,9024,19,Required
14579,8994,35,Preferred
14580,8994,33,Preferred
14581,8999,19,Nice-to-have
14582,8996,35,Nice-to-have
14583,8996,33,Required
14584,7919,1,Nice-to-have
14585,7919,30,Required
14586,7920,25,Nice-to-have
14587,7896,9,Preferred
14588,7896,25,Preferred
14589,7896,34,Required
14590,7921,34,Nice-to-have
14591,7921,35,Nice-to-have
14592,9012,20,Nice-to-have
14593,9012,25,Preferred
14594,9012,35,Preferred
14595,7897,19,Required
14596,9011,24,Preferred
14597,9011,34,Preferred
14598,9006,21,Nice-to-have
14599,9030,25,Required
14600,9031,24,Preferred
14601,9031,34,Nice-to-have
14602,9001,22,Required
14603,9001,25,Nice-to-have
14604,9106,25,Required
14605,9007,22,Required
14606,9007,25,Preferred
14607,9028,25,Nice-to-have
14608,9013,21,Nice-to-have
14609,9051,22,Nice-to-have
14610,9051,25,Preferred
14611,9003,22,Required
14612,9003,25,Nice-to-have
14613,9027,25,Preferred
14614,9105,32,Nice-to-have
14615,9083,19,Nice-to-have
14616,9083,34,Preferred
14617,9029,22,Preferred
14618,9029,25,Preferred
14619,9002,32,Preferred
14620,9050,19,Nice-to-have
14621,9050,34,Nice-to-have
14622,7926,21,Preferred
14623,9032,22,Required
14624,9032,25,Required
14625,7911,31,Nice-to-have
14626,7943,14,Required
14627,7943,22,Nice-to-have
14628,7912,21,Nice-to-have
14629,7927,19,Required
14630,7927,31,Nice-to-have
14631,7953,31,Nice-to-have
14632,7898,31,Nice-to-have
14633,8992,34,Nice-to-have
14634,8992,24,Required
14635,7947,26,Nice-to-have
14636,9014,34,Required
14637,9014,24,Required
14638,9052,20,Required
14639,9039,20,Required
14640,9073,20,Nice-to-have
14641,9060,22,Required
14642,9060,25,Required
14643,9018,31,Required
14644,9018,19,Required
14645,9154,22,Nice-to-have
14646,9154,25,Nice-to-have
14647,9094,20,Preferred
14648,9061,22,Required
14649,9061,25,Preferred
14650,9054,22,Nice-to-have
14651,9054,25,Preferred
14652,9089,28,Preferred
14653,9089,34,Nice-to-have
14654,9059,20,Required
14655,9019,19,Nice-to-have
14656,9019,34,Preferred
14657,9084,4,Nice-to-have
14658,9084,28,Required
14659,9127,8,Preferred
14660,9127,25,Required
14661,9017,22,Required
14662,9017,25,Nice-to-have
14663,9132,22,Nice-to-have
14664,9132,25,Nice-to-have
14665,9095,20,Preferred
14666,9069,25,Preferred
14667,9034,26,Nice-to-have
14668,9131,22,Required
14669,9131,25,Preferred
14670,9090,22,Required
14671,9090,25,Nice-to-have
14672,9035,31,Preferred
14673,9035,19,Required
14674,9065,22,Preferred
14675,9065,25,Preferred
14676,9130,22,Required
14677,9130,25,Required
14678,9081,22,Nice-to-have
14679,9081,25,Preferred
14680,9133,22,Nice-to-have
14681,9133,25,Required
14682,9091,32,Nice-to-have
14683,9044,26,Nice-to-have
14684,9075,22,Nice-to-have
14685,9075,25,Nice-to-have
14686,9041,22,Required
14687,9041,25,Required
14688,9077,19,Preferred
14689,9077,34,Preferred
14690,9111,22,Required
14691,9111,25,Required
14692,9020,20,Nice-to-have
14693,9074,22,Required
14694,9074,25,Nice-to-have
14695,9115,26,Required
14696,9092,8,Nice-to-have
14697,9092,25,Preferred
14698,9021,19,Required
14699,9021,34,Required
14700,9080,19,Required
14701,9080,34,Preferred
14702,9033,22,Preferred
14703,9033,25,Required
14704,9036,31,Required
14705,9036,19,Required
14706,9038,19,Nice-to-have
14707,9038,34,Nice-to-have
14708,9058,22,Nice-to-have
14709,9058,25,Nice-to-have
14710,9064,20,Nice-to-have
14711,9005,8,Required
14712,9005,25,Required
14713,9015,22,Required
14714,9015,25,Required
14715,9062,31,Preferred
14716,9062,19,Nice-to-have
14717,9110,4,Nice-to-have
14718,9110,28,Required
14719,9150,22,Preferred
14720,9150,25,Required
14721,9088,22,Nice-to-have
14722,9088,25,Nice-to-have
14723,9126,4,Preferred
14724,9126,28,Nice-to-have
14725,9114,2,Preferred
14726,9114,1,Required
14727,9114,25,Required
14728,9023,19,Nice-to-have
14729,9023,34,Preferred
14730,9078,20,Nice-to-have
14731,9113,22,Preferred
14732,9113,25,Preferred
14733,9153,4,Preferred
14734,9153,28,Nice-to-have
14735,9085,19,Required
14736,9085,34,Preferred
14737,9079,8,Preferred
14738,9079,25,Preferred
14739,9037,20,Nice-to-have
14740,9043,26,Nice-to-have
14741,9070,8,Required
14742,9070,25,Nice-to-have
14743,9116,25,Nice-to-have
14744,9063,22,Nice-to-have
14745,9063,25,Preferred
14746,9151,22,Nice-to-have
14747,9151,25,Nice-to-have
14748,9066,8,Required
14749,9066,25,Nice-to-have
14750,9107,31,Preferred
14751,9107,19,Preferred
14752,9125,4,Preferred
14753,9125,28,Preferred
14754,9129,20,Required
14755,9128,22,Required
14756,9128,25,Required
14757,9086,22,Preferred
14758,9086,25,Preferred
14759,9108,22,Preferred
14760,9108,25,Nice-to-have
14761,9071,19,Required
14762,9071,34,Nice-to-have
14763,9124,19,Preferred
14764,9124,34,Preferred
14765,9016,19,Nice-to-have
14766,9016,34,Required
14767,9056,32,Preferred
14768,9055,8,Required
